season,player_gameweeks,base_mae,odds_mae,mae_improvement_pct,base_correlation,odds_correlation,base_top5_points,odds_top5_points
2024/25,6613,2.3006998141320625,2.268480897437319,1.4003963705668439,0.28523055558867705,0.29887587429017326,5.8108108108108105,6.529729729729729
2025/26,6673,2.360847018852031,2.3423087476958404,0.785238137336195,0.17965103780342362,0.22266833625495455,4.94054054054054,5.178378378378378
